([0, 5, 0, 0, 1, -1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 1, 0, 1, -1, 0], 0)
([0, 0, 0, 0, 1, -1, 0, 1, 0], 0) | ([0, 0, 0, 0, 1, 0, -1, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 1, 0], 0)
([0, 1, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 1, 0, 0, 0], 0)
([1, 0, -1, 0, 1, -1, 1, 1, -1], 0) | ([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, -1, 1, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 1, -1], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0)
([29, 0, -29, 29, 0, -29, -21, 0, -21], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 34, 34, 0, 0, -47], 0)
([47, 0, -47, 47, 0, -47, -34, 0, -34], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, -21, -21, 0, 0, 29], 0)
([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 1, 1, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 1], 0)
([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 1, 3, 0, 0, 0, 0, 0, -3], 0) | ([2, 0, 0, 0, 0, 0, -2, 0, 1], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 0, 0, 1, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 0, 0, 1, 0, 0], 0)
([0, 1, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 0, 0, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, -1, 1, 0, 1, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 1, -1, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, 1, 0, 0, -1, 0, 0, 0], 0)
---
([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 0, 0, 0, 0, 0, 1, 0, 1], 0)
([1, 0, -1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 1, 1, 0, -1, -1, 1, -1, 0], 0)
([1, 0, -1, 0, 0, 0, 1, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, -1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, -1, 1, 0], 0)
([1, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 1, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 1, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 1, -1, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, 1, 0, 0, -1, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 1, -1, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, -1], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([1, 0, 0, 1, -1, 0, 1, 0, 0], 0) | ([1, 0, 1, -1, 0, -1, 0, 0, 0], 0)
([0, 0, 0, 1, -1, 0, 0, -1, 0], 0) | ([0, 0, 0, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, 0, -1, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 0, 0, 1, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 0, 0, 1, 0, 0], 0)
([0, 3, 0, 0, 1, -1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 1, 0, 1, -1, 0], 0)
([0, 0, 0, 0, 1, -1, 0, 1, 0], 0) | ([0, 0, 0, 0, 1, 0, -1, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 1, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 1], 0)
([0, 1, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 1, 0, 0, 0], 0)
([1, 0, -1, 0, 1, -1, 1, 1, -1], 0) | ([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, -1, 1, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0)
([2, 0, -2, 2, 0, -2, 1, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, -1, -1, 0, 0, -1], 0)
([0, 1, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 0, 0, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, -1, 1, 0, 1, 0, 0, 0], 0)
([1, 0, -1, 1, 0, -1, 1, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 1, 1, 0, 0, 2], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([1, 1, 1, 2, -3, -1, -3, 3, 0], 0)
([1, -1, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 1, -1], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 1, 1, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([1, 0, -1, 1, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, -1, 0, 1, 1, 0, 0, 0], 0)
---
([1, -1, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 1, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 0, 0, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, -1, 1, 0, 1, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([12, 12, -7, 0, 0, 0, 0, 0, 0], 0) | ([-3, 0, 0, 0, 0, 0, 3, 0, 5], 0)
([1, 0, -1, 1, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, -1, 0, 1, 1, 0, 0, 0], 0)
([1, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 1, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 1, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 1, -1, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, 1, 0, 0, -1, 0, 0, 0], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([1, 0, 0, 1, 3, 0, 1, 0, 0], 0) | ([1, 0, 1, -1, 0, -1, 0, 0, 0], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([-3, 1, -3, 4, -1, 3, -1, 1, 0], 0)
([0, 0, 0, 0, 1, -1, 0, 1, 0], 0) | ([0, 0, 0, 0, 1, 0, -1, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 1, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 3, 0, 2, 0, 0, 1], 0)
([0, 1, 0, 0, 1, 0, 0, -2, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 1, 0, 0, 0], 0)
([1, 0, -1, 0, 1, -1, 1, 1, -1], 0) | ([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, -1, 1, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 1, -1], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 1, 1, -2], 0) | ([0, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([1, 0, -1, 1, 0, -1, 0, 0, -1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, -1, -1, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([5, 5, -3, 0, 0, 0, 0, 0, 0], 0) | ([7, 0, 0, 0, 0, 0, -7, 0, -12], 0)
([0, 1, 0, 0, 1, -1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 1, 0, 1, -1, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 0, 0, 1, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 0, 0, 1, 0, 0], 0)
([1, 0, -1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 1, 1, 0, -1, -1, 1, -1, 0], 0)
([0, 0, 0, 1, -1, 0, 0, -1, 0], 0) | ([0, 0, 0, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, 0, -1, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, -1, -1, 0, 2, 1], 0)
([1, 0, -1, 0, 0, 0, 1, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, -1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, -1, 1, 0], 0)
---
([1, -1, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 1, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 0, 0, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, -1, 1, 0, 1, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 0, 0, 0, 0, 0, 1, 0, -1], 0)
([1, 0, -1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 1, 1, 0, -1, -1, 1, -1, 0], 0)
([1, 0, -1, 1, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, -1, 0, 1, 1, 0, 0, 0], 0)
([1, 0, -1, 0, 0, 0, 1, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, -1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, -1, 1, 0], 0)
([1, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 1, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 1, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([1, 1, -1, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, 1, 0, 0, -1, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([1, 1, 1, 0, 0, 0, 0, 0, -1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([1, 0, 0, 1, 1, 0, 1, 0, 0], 0) | ([1, 0, 1, -1, 0, -1, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 0, 0, 1, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 0, 0, 1, 0, 0], 0)
([0, 1, 0, 0, 1, -1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, -1, 1, 0, 1, -1, 0], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([-1, 1, -1, 2, -1, 1, -1, 1, 0], 0)
([0, 1, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, -1], 0)
([0, 1, 0, 0, 1, 0, 0, 1, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 1], 0)
([1, 0, -1, 0, 1, -1, 1, 1, -1], 0) | ([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, -1, 1, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 1, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 1, 1, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([1, 0, -1, 1, 0, -1, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, -1, -1, 0, 0, 1], 0)
([1, 0, -1, 1, 0, -1, -1, 0, -1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, -1], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 1, -1], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0)
([0, 0, 0, 1, -1, 0, 0, -1, 0], 0) | ([0, 0, 0, 1, 0, -1, 1, 0, 0], 0) | ([0, 0, 0, -1, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 1, -1, 0, 1, 0], 0) | ([0, 0, 0, 0, 1, 0, -1, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 1, 0], 0)
---
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([13, 5, -18, -13, -18, 18, 13, -13, 0], 0) | ([29, -21, 0, 0, 21, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 0, 0, 0, 0, 0, 1, 0, -1], 0)
([1, 0, -1, 1, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 1, 0, 0, 0, 0, -1, 0], 0)
([1, 0, -1, 1, 0, 0, 1, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, -1, 1, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([1, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, -1, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, -1, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 1, 0, 0, -1, 0, 0, 0], 0) | ([0, -1, -1, -1, 1, 1, 1, 0, -1], 0)
([0, 0, 0, 0, 0, 0, 1, 1, 0], 0) | ([1, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0)
([1, 1, 0, 1, 0, 0, 1, 0, 0], 0) | ([1, -1, 0, 0, 0, 0, 1, -1, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 1, 0, 0, 1, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 0], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([21, 8, -29, -21, -29, 29, 21, -21, 0], 0) | ([-18, 13, 0, 0, -13, 0, 0, 0, 0], 0)
([0, 1, 0, 0, 1, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, -1, 0], 0) | ([0, 0, 0, 0, 1, 0, 1, -1, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, -1, 0], 0)
([0, 0, 0, 1, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 11, 0, 0, 0, 0, 0, 4, 7], 0) | ([2, 2, -1, 0, 0, 0, 0, 0, 0], 0)
([1, 0, -1, 1, 0, 0, 1, -1, -1], 0) | ([0, 0, 0, 0, 0, 0, 1, -1, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 3, 0, 0, 0, 0, 0, 1, 2], 0) | ([-7, -7, 4, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 2, 2, -2, 0, 0, 3], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, -8, 0, 0, -5], 0)
([0, 0, 0, 5, 5, -5, 0, 0, 8], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 3, 0, 0, 2], 0)
([0, 0, 0, 1, 0, 0, 0, -1, 0], 0) | ([1, 0, 1, 0, 0, -1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 0, 1], 0)
([0, 1, 0, -1, 0, 0, 0, 0, 0], 0) | ([0, 1, -1, 0, 0, 1, 0, 0, 0], 0) | ([0, 1, 1, 0, -1, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, -1, 0], 0) | ([0, 0, 0, -1, -1, 0, 1, 1, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, 1, 1, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([1, 0, 1, -1, 1, -1, 1, -1, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 0, 0], 0)
---
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([11, -5, -6, -11, -6, 6, 11, -11, 0], 0) | ([-17, 31, 0, 0, -31, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, -1, 0], 0) | ([1, 0, 1, 0, 0, -1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 0, 1], 0)
([1, 0, -1, 1, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 1, 0, 0, 0, 0, -1, 0], 0)
([0, 1, 0, -1, 0, 0, 0, 0, 0], 0) | ([0, 1, -1, 0, 0, 1, 0, 0, 0], 0) | ([0, 1, 1, 0, -1, 0, 0, 0, 0], 0)
([1, 0, -1, 1, 0, 0, 1, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, -1, 1, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 1, 0, 0, -1, 0, 0, 0], 0) | ([0, -1, -1, -1, 1, 1, 1, 0, -1], 0)
([0, 0, 0, 0, 0, 0, 1, 1, 0], 0) | ([1, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0)
([1, 1, 0, 1, 0, 0, 1, 0, 0], 0) | ([1, -1, 0, 0, 0, 0, 1, -1, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 1, 0, 0, 1, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([1, 0, 1, -1, 1, -1, 1, -1, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 0, 0], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([31, -14, -17, -31, -17, 17, 31, -31, 0], 0) | ([6, -11, 0, 0, 11, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, -1, 0], 0) | ([0, 0, 0, 0, 1, 0, 1, -1, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, -1, 0], 0)
([0, 0, 0, 1, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 2, 0, 0, 0, 0, 0, -3, 5], 0) | ([3, 3, 2, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, -1, 0], 0) | ([0, 0, 0, -1, -1, 0, 1, 1, 0], 0)
([1, 0, -1, 1, 0, 0, 1, -1, -1], 0) | ([0, 0, 0, 0, 0, 0, 1, -1, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, -2, 3], 0) | ([-5, -5, -3, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, -1], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 1, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, 1, 1, 0], 0)
([0, 0, 0, 1, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 0, 0, 0, 0, 0, 1, 0, -1], 0)
([1, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, -1, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, -1, 0, 0, 0, 0, 0, 0], 0)
([0, 1, 0, 0, 1, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0)
---
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([5, -3, -2, -5, -2, 2, 5, -5, 0], 0) | ([1, -3, 0, 0, 3, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, -1, 0], 0) | ([1, 0, 1, 0, 0, -1, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 0, 1], 0)
([0, 0, 0, 1, 0, 0, 1, 0, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0) | ([-1, 0, 0, 0, 0, 0, 1, 0, -1], 0)
([1, 0, -1, 1, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 1, 0, 0, 0, 0, -1, 0], 0)
([0, 1, 0, -1, 0, 0, 0, 0, 0], 0) | ([0, 1, -1, 0, 0, 1, 0, 0, 0], 0) | ([0, 1, 1, 0, -1, 0, 0, 0, 0], 0)
([1, 0, -1, 1, 0, 0, 1, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, -1, 1, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 1, 0], 0)
([1, 1, 2, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, -1, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, -1, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 1, 0, 0, -1, 0, 0, 0], 0) | ([0, -1, -1, -1, 1, 1, 1, 0, -1], 0)
([0, 0, 0, 0, 0, 0, 1, 1, 0], 0) | ([1, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 0, 1], 0)
([1, 1, 0, 1, 0, 0, 1, 0, 0], 0) | ([1, -1, 0, 0, 0, 0, 1, -1, 0], 0) | ([1, 0, 0, 0, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 1, 0, 0, 1, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 0], 0) | ([0, 0, 0, 1, 0, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 0, 0, 1, 0], 0) | ([1, 0, 1, -1, 1, -1, 1, -1, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, 0, 0], 0)
([0, 1, 0, 0, 0, 0, 0, 0, 0], 0) | ([3, -2, -1, -3, -1, 1, 3, -3, 0], 0) | ([-2, 5, 0, 0, -5, 0, 0, 0, 0], 0)
([0, 1, 0, 0, 1, 1, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 1, 0, 0, 0, 0], 0)
([0, 0, 0, 0, 0, 1, 0, -1, 0], 0) | ([0, 0, 0, 0, 1, 0, 1, -1, 0], 0) | ([0, 0, 0, 1, 0, 0, -1, -1, 0], 0)
([0, 0, 0, 1, 1, 0, 0, 0, 0], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 1], 0) | ([0, 0, 0, 0, 0, 1, 0, 0, 0], 0)
([0, 0, 1, 0, 0, 0, 0, 0, 0], 0) | ([0, 1, 0, 0, 0, 0, 0, 1, 0], 0) | ([1, 1, 5, 0, 0, 0, 0, 0, 0], 0)
([1, 0, -1, 1, 0, 0, 1, -1, -1], 0) | ([0, 0, 0, 0, 0, 0, 1, -1, 0], 0) | ([0, 0, 0, 0, 0, 0, 0, 1, 0], 0)
